gene,cancer_type,n_patients,cox_hr,cox_pvalue,logrank_pvalue,cox_fdr
DIP2C,LUAD,565,0.9782277132240588,0.7502939906448117,0.7858408240946004,0.8969025484753458
NFIX,LUAD,565,0.8741668327828069,0.04326416267868826,0.008147199253737025,0.20493550742536545
PDGFRB,LUAD,565,1.0187968094784028,0.7754290520660831,0.4169417794594159,0.9103958256774289
PPP2CA,LUAD,565,1.2014724975631998,0.008494849576234843,0.016411705075337388,0.07340940558254236
CNN3,LUAD,565,0.9462489853689685,0.40160328727674155,0.24375065462744291,0.669959144669263
BATF,LUAD,565,0.9762365155365451,0.7308840902871062,0.7569770304193403,0.8921749755595794
CIRBP,LUAD,565,0.8517795927513818,0.015117299564917898,0.02814101334956267,0.10516483090017735
GFPT1,LUAD,565,1.0522621555627905,0.456127976371669,0.7456949749683419,0.7123907656997868
H2BC10,LUAD,565,0.8847772190409503,0.08993171903660205,,0.31282995099877664
HSF4,LUAD,565,0.9080167003380243,0.1558390965070497,0.4397033803551589,0.41773696755426576
PAX8,LUAD,565,1.0794699766802422,0.26209805618237886,0.12152831497043451,0.5426209809839343
DOCK7,LUAD,565,1.137209441791424,0.06877365047179633,0.1501783201062098,0.2706317131422659
SOX10,LUAD,565,0.8939139188123792,0.12590243432011694,,0.37925409400439225
RAF1,LUAD,565,0.9858132643766443,0.8293049187631572,0.17147882557679095,0.9382456654768592
TNFRSF12A,LUAD,565,1.1841705488435428,0.019880016805409607,0.03224126151333776,0.12757230035556968
MED13L,LUAD,565,0.9458797371958287,0.39388581503094633,0.343001783148092,0.6628683070172896
SLC17A4,LUAD,565,1.0213357197836035,0.770696743393873,,0.9081599972886549
ISL1,LUAD,565,0.9402539540528924,0.3881370619541732,0.4632218066818816,0.6594767192559239
MLKL,LUAD,565,1.184708017386441,0.021238998361756863,0.07014627452244075,0.1339061192685196
DUSP22,LUAD,565,0.9910518397991389,0.8966308054695403,0.30395415105514384,0.9650271182832874
TFDP2,LUAD,565,1.0094501195984544,0.8921945911237581,0.9700778802881255,0.9627999184788757
CNIH3,LUAD,565,1.1044997605666833,0.15635244563183265,0.38901907999996466,0.4184898173045335
KLF5,LUAD,565,1.2229254825656433,0.0036950113722585246,0.08500984002563522,0.04158273640400378
JAML,LUAD,565,0.8665003587419271,0.02906557538499055,0.0011360338417738646,0.16159468964384496
PGM3,LUAD,565,1.1142357315796632,0.09558151282910524,0.2795496896813993,0.32492298978732653
PLEKHA1,LUAD,565,1.0282499909037321,0.6729301343018008,0.4512460225033348,0.8633458601163517
ITGAV,LUAD,565,1.1699238376546057,0.02235354500749581,0.20804905717629477,0.13874614142583605
IRF8,LUAD,565,0.869693850449544,0.030115556272911497,0.005326086414096334,0.16510355243998487
CHRM2,LUAD,565,0.9006486798014754,0.12855769165810757,0.22165181780584922,0.38227253319743304
FAM50A,LUAD,565,0.9895370738173653,0.879770256157026,0.6052451407558619,0.9603313893769841
NFIB,LUAD,565,0.8714245785867544,0.0441775459597406,0.18777577194493267,0.20700061985564347
CDKN2A,LUAD,565,1.0745681787683585,0.3002471287472378,0.3545414470164008,0.5820622851319633
DYNC1LI2,LUAD,565,0.9853745979644261,0.8232870975624886,0.9166251520834178,0.936396970415772
ZFPM1,LUAD,565,1.0494917934812873,0.5061744838989222,0.8013785888815576,0.7532981157652417
FADD,LUAD,565,1.3116924368962086,0.00012058188180960956,5.754700961687368e-05,0.003617456454288287
CDS2,LUAD,565,1.0174451078875435,0.8032287657975935,0.7544399085634785,0.9244320833987648
C1GALT1C1,LUAD,565,1.0621471378717113,0.3790741215725173,0.4300050686059306,0.6523264042356894
ACTG1,LUAD,565,1.265697560266749,0.001095237426895499,0.10210781281806317,0.01757427647306117
MYC,LUAD,565,1.110583405671413,0.12503531352317773,0.6594960380438315,0.37915460301162185
MEF2B,LUAD,565,0.9175019808398962,0.17218778177420613,0.11127874660849985,0.44074654836276855
ZNF217,LUAD,565,0.9863554022912391,0.8492814900279663,0.7302055675212782,0.9455067735958654
TMEM259,LUAD,565,1.0233280588453126,0.7487049463929606,0.16168983921210023,0.8969025484753458
DLG5,LUAD,565,1.0890205136648912,0.20980995454822673,0.07962657570916609,0.48604622675264886
LUC7L,LUAD,565,0.8974533981716685,0.11367623949044965,0.31009993464257846,0.3580353999699202
KRTAP20-2,LUAD,565,0.12768252429132632,0.9892754907270992,,0.9988398448312701
MRPL19,LUAD,565,1.1787909378617982,0.01442410216003288,0.007758558930327739,0.1016179408534606
ME2,LUAD,565,1.0241918849485265,0.7275811186398773,0.8168296674796349,0.8909156554774008
SPHK2,LUAD,565,0.9318462022609256,0.2990698073276078,0.021666799669150815,0.5810314659359893
PIK3AP1,LUAD,565,0.9805838959863683,0.7599261588498193,0.18490505110078473,0.9022801087603405
ATP5F1B,LUAD,565,1.2672749299635178,0.0005311822407263681,0.017734450410185405,0.0102809465947039
GATA2,LUAD,565,0.8857597487721128,0.07740443099015047,0.11362150710033526,0.2877622345735251
CYB561A3,LUAD,565,1.0778674350283182,0.2806765476612577,0.1355256005408496,0.5617929677781941
FLI1,LUAD,565,0.9283583042008531,0.260088623573164,0.004720448441808044,0.5404301592052753
WIPF1,LUAD,565,0.9336558591674654,0.2871083958740751,0.2052059726498773,0.5679067171135552
ZEB1,LUAD,565,0.9747492162803458,0.6910184844777232,0.07421530362547964,0.8743203519632436
NBPF3,LUAD,565,0.9237647975441462,0.25248272939198524,0.9113607166445468,0.5324767579444328
ZSCAN22,LUAD,565,0.9831004735103925,0.8018586300195878,0.35621632272339543,0.9233212897675123
MCL1,LUAD,565,1.1116352367534565,0.1251210189938352,0.5474621410228,0.37915460301162185
MMGT1,LUAD,565,1.0046165954411994,0.9438844675925133,0.4122267264797006,0.9832880600077812
LLGL1,LUAD,565,1.0570725995685044,0.43498933445721244,0.7316699222121252,0.6968218832529748
NAMPT,LUAD,565,1.1289837847873812,0.0818338192878293,0.3256940679606095,0.29548821407842074
FOSL1,LUAD,565,1.3286397223139603,3.1268560345498374e-05,0.0006948012299978925,0.0013243154969858136
TUFM,LUAD,565,1.0729938497988638,0.2906677048090952,0.41879406749213466,0.572430928508065
MTAP,LUSC,542,1.0381912329492933,0.5748183863026584,0.8951287426424359,0.7977433271740826
PPCDC,LUSC,542,0.9434394700165635,0.3369948519807721,0.1091278645682631,0.6162139684811188
CDH11,LUSC,542,1.0692120508373797,0.305093785879609,0.22311264522319776,0.5879751762133792
S1PR3,LUSC,542,1.0943439644319835,0.1623034843611676,0.06576088223974894,0.4286812499634654
ARHGEF12,LUSC,542,1.0901493686860584,0.2076753082748318,0.05347370778794416,0.4835906272893884
USP34,LUSC,542,0.9435002328930497,0.3813141129084834,0.3240457066373011,0.6537198386620234
SAR1A,LUSC,542,1.1286401625312794,0.04433574069223648,0.13206674632886045,0.20702486552815086
ADNP,LUSC,542,0.961961813762433,0.5407274909490094,0.27962699694611104,0.7746195652273912
FOXA2,LUSC,542,1.2553095781106078,0.0011525220136438617,0.08432010151291504,0.018358757739459743
CRTC3,LUSC,542,1.0605199173038198,0.37831697341971326,0.5023407802727426,0.6521246966976781
WAS,LUSC,542,1.1466067029052505,0.03674471002980473,0.056466265175872984,0.1860124956638028
TOX3,LUSC,542,1.0965298953665308,0.15222415126931937,0.3256544592831091,0.412655831754179
ACTB,LUSC,542,1.1093328374381473,0.09161191313951374,0.36362462640436943,0.31560084909306163
DOK4,LUSC,542,1.2248127900775247,0.0010506427374651947,0.005348941384664121,0.017253337596673024
PTBP3,LUSC,542,1.0551791574162466,0.3931090173637485,0.1278648853151059,0.6628683070172896
TFDP1,LUSC,542,0.9386186883978314,0.37368543772163565,0.5221300075921657,0.6483217232760908
JUNB,LUSC,542,1.1847694964925224,0.007743263965070352,0.0059770748352789465,0.06917059621402796
NCKAP1,LUSC,542,1.000678349358497,0.9915381462476996,0.8814035629252452,0.9988398448312701
VCL,LUSC,542,1.068069786686474,0.3008294706429975,0.3937554229317517,0.5826405577732998
FAM120A,LUSC,542,1.0789110342037747,0.250078824956526,0.5469958424303096,0.5298903883716855
EXT1,LUSC,542,1.0400685918531534,0.5494838500614624,0.19634734832793277,0.7805228550412184
CCND2,LUSC,542,0.9069786136834286,0.12060381035424243,0.13577482048745929,0.37266354075321323
ZBTB7B,LUSC,542,1.0841449642465735,0.21699098586420168,0.22608247087551692,0.49253943827939856
SPDEF,LUSC,542,1.1503168184370782,0.03697381378268915,0.014965798453337778,0.1860124956638028
CD79A,LUSC,542,0.987536794477596,0.8465763932054952,0.6266229285540835,0.9449204144020129
CD79B,LUSC,542,1.0681350307848905,0.3186002300180145,0.29956562282067645,0.5977936915791633
POU2F1,LUSC,542,0.9563927613463936,0.4847485043537032,0.21509856587990758,0.7379275405416865
CDK4,LUSC,542,0.8851033361907327,0.05336517161780739,0.009488786738089287,0.2325842830800322
SNX27,LUSC,542,0.9885956784772749,0.8634189179516553,0.33966227736591786,0.9531763583642928
IRF4,LUSC,542,1.108167054191657,0.14223200718942783,0.05230404967655187,0.39913161532199104
MECOM,LUSC,542,1.0263268659438851,0.7107765270804259,0.06543841849643967,0.8826476362502702
BLNK,LUSC,542,1.0332827450299793,0.6154405436133932,0.3479549275746905,0.8221996629067211
GALE,LUSC,542,1.1484264303788119,0.03615780186119224,0.02171122310040392,0.18437406048200009
KRT4,LUSC,542,1.0652221195709364,0.308488554338341,0.35692591944290164,0.5891558597443117
TP63,LUSC,542,0.8581909693484995,0.009342433844395396,0.003959661319277035,0.07800617361329959
SLC38A5,LUSC,542,1.0017096899120685,0.9787070982335007,0.8534773294550407,0.9961106445178605
CLTB,LUSC,542,1.0384213863172567,0.5502215187833537,0.8904686303538613,0.7805792779134991
ERBB2,LUSC,542,1.0677993020130054,0.29215693339646476,0.8172520145510267,0.573794304542975
JUN,LUSC,542,1.2262934952331708,0.0015823734853519093,0.02682517182067,0.022969937690592232
ILK,LUSC,542,1.2127123303492706,0.0020416972747946596,0.01788631999377596,0.027561301986079523
TFAP2C,LUSC,542,0.8911975283424102,0.08236500663008682,0.004438008840611309,0.29648596315511505
CFLAR,LUSC,542,1.242840082391078,0.0008882863072250014,0.021573551859071376,0.015155595763080591
XRRA1,LUSC,542,1.0464952406334422,0.47237336700846333,0.8296255060235223,0.7279726546363305
RRAS2,LUSC,542,1.118711299297098,0.0810094266088914,0.506711723524519,0.29398582237097687
PHLDB2,LUSC,542,0.96961520820092,0.611636956994344,0.6873646422195917,0.8196463096244043
GRHL2,LUSC,542,0.9178932044541163,0.1732078033031286,0.24975034866220613,0.44126081010774787
POU2AF1,LUSC,542,0.8951462719182804,0.08383675837989744,0.37816289112705204,0.29778432386392467
DLX2,LUSC,542,0.9440835172732254,0.3626661619975121,0.3460692345545944,0.6421171466815356
FDFT1,LUSC,542,1.047438962168354,0.46201304707177204,0.3777872712573336,0.717845045083461
NARF,LUSC,542,0.897035515395951,0.09137778432506662,0.09663664771106836,0.3150958080174711
CDKN2B,LUSC,542,1.0739139415245162,0.298059075181037,0.5683921262355114,0.5798370633010128
CYP8B1,LUSC,542,1.0848819422301779,0.20759996304188139,0.11764426485368833,0.4835906272893884
BMI1,LUSC,542,0.9428087119176212,0.3333770710999898,0.4816110832140572,0.6121651692141462
TCF4,LUSC,542,1.0087874342427738,0.8958896663624085,0.8119789730992546,0.9647630268934102
PRDM16,LUSC,542,1.211065359123228,0.0032446884399295515,0.00014563731600775734,0.03755909448149963
GFI1,LUSC,542,0.963877968674977,0.5709219162434709,0.3571415026671967,0.7947868903621403
EIF4A1,LUSC,542,0.9793939383339998,0.7443803812325631,0.8484123612558669,0.8969025484753458
CCNB1IP1,LUSC,542,0.9107773802078966,0.12240551599965685,0.00498498834160691,0.3747107632642557
ZEB2,LUSC,542,1.208139871641883,0.003522367468972427,0.0017401985266374323,0.039875858139310494
GNPNAT1,LUSC,542,0.9281859209673028,0.23676281884769457,0.6890068359846533,0.5156967270376096
DCUN1D4,LUSC,542,1.0345984399649228,0.593146966111356,0.46356418916963504,0.8088367719700309
TEAD3,LUSC,542,1.0192262262783274,0.77212973154949,0.514891957081742,0.9081599972886549
FOXF1,LUSC,542,1.1482724019551631,0.025566756010158856,0.09827606206181617,0.1501603567986002
SASH3,LUSC,542,1.1303144350501975,0.062267036871980624,0.12994060460414197,0.2567712860700232
RAPGEF2,LUSC,542,1.2551315723171363,0.0006970553021278736,0.016724013523646386,0.012738066434824087
MAFK,LUSC,542,1.207745417282579,0.0046793315388953165,0.03379528108212477,0.04896974866285796
EGFR,LUSC,542,1.003525951700105,0.9572320698509988,0.8773704559770092,0.9875962514161567
E2F3,LUSC,542,0.9815495720570421,0.7717597183824959,0.7845833468398001,0.9081599972886549
ZNF665,LUSC,542,1.1904955133328519,0.0056736556191842894,0.039622307720378024,0.05653296713909068
DYRK1A,LUSC,542,1.0248080325741744,0.7063209722782929,0.5665083664812831,0.8798461938414721
ITGB3,LUSC,542,1.135192388129658,0.050657573019349,0.06815793096071296,0.22772457906745994
SIK3,LUSC,542,1.0031868620211652,0.9614383787870002,0.5666285647140605,0.9889080467523431
PMPCA,LUSC,542,1.0718881116381493,0.2537726850291099,0.10352266456743842,0.533115340056249
MAP10,LUSC,542,0.9325548855401052,0.2918590910172974,0.18766057984319237,0.573794304542975
VCPIP1,LUSC,542,1.0279417180819064,0.6718785887693548,0.3685285933878242,0.8626266822505099
SMIM19,LUSC,542,0.9155567824344203,0.18141560127630801,0.0033854218810286107,0.4501007336972494
TFAP2A,LUSC,542,0.903794755958281,0.10708300549754017,0.3764729579569098,0.34511980285688865
BCAR3,LUSC,542,1.1436031965057363,0.03512497059828524,0.009645919656314068,0.18246737973135188
DNAJC15,LUSC,542,1.1438387096327856,0.05114903943872952,0.26305989806271424,0.22902554972565456
RASGRP3,LUSC,542,1.1280210519699474,0.06690772613590351,0.14781468415038046,0.2669752738032298
MEF2C,LUSC,542,1.1835995307520346,0.009331011516577347,0.15591243425163626,0.07800617361329959
TNS3,LUSC,542,1.152663576905347,0.024000719560667957,0.11241086569563896,0.14434130465097628
BCL2L1,LUSC,542,1.192752140889095,0.0062320271113312465,0.019006736451962828,0.05947995487158573
MCRIP1,LUSC,542,1.125271374132684,0.06397355933901036,0.12172331409132743,0.2620077515590868
RUNX1,LUSC,542,1.0150361058199338,0.8239936384120259,0.5969040948353935,0.936396970415772
RFX8,LUSC,542,0.912722287737058,0.14707515602088378,0.631965813337038,0.4046336716175214
IKZF1,LUSC,542,1.125698609814497,0.07201899460327015,0.6182487361152844,0.27938403078854795
SPI1,LUSC,542,1.1795613683878832,0.0101561401078543,0.01902189324733741,0.08084942477033448
FOXO1,LUSC,542,1.1022844085117998,0.13471633302145528,0.20985832891026912,0.39073128810743163
TCF3,LUSC,542,0.9166138377781612,0.16293771825945058,0.12295514239751584,0.42972585035459493
IKZF3,LUSC,542,1.040063731053585,0.5509444539106061,0.6486025921816614,0.7806307224771747
ARL4C,LUSC,542,1.0038430874224797,0.9515110536781554,0.33846642545212746,0.9865898022008524
KLHL9,LUSC,542,1.0327649340454386,0.6155078032037815,0.5648872654217807,0.8221996629067211
DOCK2,LUSC,542,1.132268766247402,0.0580314194265994,0.08827379023245244,0.24606962301031549
PPM1D,LUSC,542,1.1035347738940429,0.13613034605484392,0.37078257408227544,0.3931778138707436
CD96,LUSC,542,0.9897492224957575,0.8745174003768161,0.9812792229503394,0.9577921026335681
PXN,LUSC,542,1.1913385382941584,0.00620610572002362,0.0005241779274897829,0.059420161149162314
EBF1,LUSC,542,1.074282971419057,0.2528013363153383,0.17462780491194335,0.532524757598138
SLC38A2,LUSC,542,0.9630256194392981,0.5641299319015705,0.08768735428205834,0.7908363531330427
ELOVL1,LUSC,542,1.1541259166821132,0.025758609867926222,0.025463981621469085,0.15053733039697142
CCNE1,LUSC,542,0.9308694393283518,0.26459832761005964,0.2346054150575423,0.5441903377725538
SYK,LUSC,542,1.1398259817810192,0.04369658790058671,0.3780237315230095,0.2061700084431352
ATP5F1A,LUSC,542,1.047240763383486,0.4806248497496389,0.07294397701836193,0.7345229172932435
ETS1,LUSC,542,1.1872717465155362,0.008571106141138237,0.02109627951591881,0.07347327035551028
N4BP3,LUSC,542,1.1489259809594567,0.024814308007740114,0.031988447360767544,0.1470990408877764
IGF1R,LUSC,542,0.9941257437103883,0.9276267852225313,0.20594347576921218,0.9775809944981709
MARK3,LUSC,542,1.0091577164259156,0.8919052752538319,0.8424986659435731,0.9627999184788757
SOX9,LUSC,542,1.062635564100215,0.31878833452060923,0.39287189626834873,0.5977936915791633
WASL,LUSC,542,1.0084154808026624,0.8887555080597936,0.9145772590306658,0.9627999184788757
ZSCAN1,LUSC,542,1.2536946931752084,0.0006326322315255662,0.004361299772539721,0.011784869138194523
H2BC14,LUSC,542,0.9095781369487379,0.1397468049836705,0.07374132893772292,0.3958641676171909
PTK2,LUSC,542,1.0776859885342376,0.24611110405945807,0.5699947142136051,0.5257976645171398
SP8,LUSC,542,0.8860877079349929,0.06063697058180157,0.09576533874425003,0.2520705474532167
TMEM147,LUSC,542,0.91125468584238,0.14183480646922766,0.21231250520505157,0.39902903694947056
PARD6B,LUSC,542,1.174634738866031,0.012331408472971758,0.29868540298579116,0.09103726188589382
ROCK2,LUSC,542,1.1016607351905612,0.13860346600905085,0.181510903008469,0.3958641676171909
SOX2,LUSC,542,0.8496452931075038,0.0051875646549039995,0.009809329731109118,0.052458518982175274
AJUBA,LUSC,542,0.8980984980867918,0.11402761355402513,0.1449832708391809,0.3585147675061052
SCYL1,LUSC,542,1.0493258635792124,0.442878876561802,0.7816766586492547,0.699856028334145
ZFP36L1,LUSC,542,1.0666119193873482,0.31517894469759966,0.9935178230083805,0.5949890932938431
SYT5,LUSC,542,0.9557872726184862,0.4750383057689873,0.30083909340928383,0.7305159764068152
MDM2,LUSC,542,0.9558079426556948,0.48719954887843864,0.10626255595192562,0.7406749898489776
CDX2,LUSC,542,1.0813134747454884,0.22986184996396294,0.40428154473925515,0.5067376974098386
EZR,LUSC,542,1.07077611576956,0.29552757081500575,0.7586384468484035,0.5770281039682819
TBX2,LUSC,542,1.1641779390202374,0.015722327154621716,0.1382635965011694,0.10760865463013801
NFATC2,LUSC,542,1.1969235065703212,0.0061211989651264904,0.020309808754197183,0.0589690730207137
ZNFX1,LUSC,542,1.2163976477579312,0.005185765050962461,0.20236496709885654,0.052458518982175274
TXNDC5,LUSC,542,1.0806020689934013,0.22681263332743182,0.4223132624951448,0.5040280740609596
SNX25,LUSC,542,1.184601445028313,0.007365168378428288,0.3170960287935266,0.06645264702341312
GSTT2B,LUSC,542,1.1050269312322278,0.1305843740944688,0.22484526769768387,0.3854917825907577
CD19,LUSC,542,0.9774853434421211,0.7325747854872546,0.7319621737050948,0.8921749755595794
ASCL1,LUSC,542,0.9933194006132953,0.9203934547833132,0.9344096869609294,0.9742477027991554
LEMD3,LUSC,542,0.9800124651586265,0.7431607659677146,0.16378658920341438,0.8969025484753458
ANKHD1,LUSC,542,1.0407574440083425,0.532103591561678,0.7562658598122267,0.7703272227057816
HDLBP,LUSC,542,1.0042934859763748,0.9468174859767549,0.33252745605099854,0.9849506981856617
MYB,LUSC,542,0.9783484500671767,0.7407386416810963,0.38119356253118,0.8969025484753458
GATA3,LUSC,542,1.059514702915754,0.37120446137715224,0.5834417534424574,0.646659516277984
DHX40,LUSC,542,0.9651834771830252,0.5798578740584275,0.9484990195267479,0.8018337181905485
ELMO1,LUSC,542,1.0600668815111869,0.36751781006407147,0.010548945276678256,0.6444540264153226
RBM47,LUSC,542,1.1261532456742116,0.06767508710925396,0.3476757167058875,0.26849786610218335
MYOD1,LUSC,542,0.9176222826682163,0.19358478899493883,,0.4621387535688195
IKZF2,LUSC,542,0.987316413919223,0.84486467657583,0.4410585630140845,0.9446143324674737
CD47,LUSC,542,1.1784245014952066,0.013551604829160345,0.008117891232066297,0.09776708894785019
PCDHB12,LUSC,542,1.0590946554978338,0.3560481544043923,0.21505921785299964,0.6345412652751546
RAC1,LUSC,542,0.992790470617351,0.9097883608138981,0.13710961415436945,0.9693689893394878
CDK8,LUSC,542,0.9959824341121458,0.9504444845865873,0.28019092743152607,0.9865898022008524
CD44,LUSC,542,0.956289553846594,0.5045863351071354,0.8797782424774365,0.7524899777902598
YAP1,LUSC,542,1.0812339608473394,0.2431189423043706,0.9159060635464639,0.522831923465826
PRDM1,LUSC,542,1.0417031830201546,0.5294182338543446,0.48000805712383765,0.7688203476706901
RHD,LUSC,542,1.1261169679725271,0.08443081585454655,0.008550481562525568,0.29887014461786393
CD81,LUSC,542,1.2410860631938931,0.0008261913921345339,0.00033223676542232916,0.0142310479027958
NUMB,LUSC,542,1.1460148255339186,0.03965103732975431,0.01923435814879194,0.1936821362104688
TKT,LUSC,542,1.051366317526556,0.4146368896778887,0.9024961109826608,0.6792161141890692
PKN2,LUSC,542,0.9954251893145495,0.9423686059718624,0.7883985388233816,0.9832880600077812
SNAI2,LUSC,542,0.9091693491615505,0.11441256494360985,0.04714215145578542,0.3592068641482419
CRKL,LUSC,542,0.9405861416093467,0.34897932118363595,0.4478436005430184,0.6293751132672271
TRPS1,LUSC,542,1.0054180299674311,0.930466400944184,0.2556644933171396,0.9781139499921516
PIM2,LUSC,542,1.0421341175488654,0.5231127263295787,0.3364088286995506,0.7641802830712497
SOX17,LUSC,542,1.241395657500888,0.0004358890168231019,0.000666684597962381,0.008865539325215633
PITX2,LUSC,542,0.9663793951461412,0.5871638396410426,0.9675585508365672,0.8046402065884101
AP2M1,LUSC,542,0.8869513273230789,0.06270591764611821,0.025914442412813057,0.2582852443089537
ADD1,LUSC,542,1.2159090873649554,0.003884959087091352,0.006576901338413053,0.042639794858319716
DOCK10,LUSC,542,1.0863308743318585,0.22088953675155915,0.26393901776438033,0.49744858141704207
H3C8,LUSC,542,0.8236123131731499,0.0017607401023278552,0.0021827148631356637,0.024857507326981484
PLCG2,LUSC,542,1.0808960879653866,0.2333034240172045,0.18769863586867486,0.5105728428340037
DOCK5,LUSC,542,1.1543648923332444,0.02340080900958499,0.01574466004103881,0.14206224693845865
FERMT2,LUSC,542,1.1016555753688297,0.1206513692553472,0.38495554783022146,0.37266354075321323
IRS2,LUSC,542,1.1310778512812998,0.0644661083007907,0.33205143399170656,0.2626407026975489
EIF2D,LUSC,542,0.8987842938622506,0.07998556126311791,0.05943054031014832,0.29233301578398424
PIK3CD,LUSC,542,1.1026998947048228,0.12990422344830804,0.09231371724889442,0.38490140280980156
SOX4,LUSC,542,0.9377787267880433,0.337846067629936,0.3669485870085908,0.6173836768871926
SURF4,LUSC,542,1.085642624993735,0.1848770296506165,0.14714160469063858,0.4536859623328013
CCNE2,LUSC,542,0.9298411957008352,0.24333540783729163,0.6029499974672077,0.522831923465826
KAT6B,LUSC,542,1.0443452471078727,0.5146019971272799,0.670170441740344,0.7586270227920588
CITED2,LUSC,542,1.269512070186785,0.00011953289770523105,0.0025767243950221034,0.003616121275116234
GPC1,LUSC,542,0.942276602211296,0.35138952217082564,0.8403339672131395,0.6299812150472969
ITGB5,LUSC,542,1.02019247590549,0.7496988761516776,0.25511417511407947,0.8969025484753458
INTU,LUSC,542,1.1017626759849406,0.15013484956810622,0.4039478698618837,0.410348760900829
HOXC8,LUSC,542,0.9356045058304694,0.3075826684237489,0.7022748842708535,0.5889934020052983
CORO1A,LUSC,542,1.098128236819858,0.14571573233417756,0.1431366668012984,0.4029006423986476
RAB11FIP3,LUSC,542,1.1101436087696015,0.10831003550240116,0.7079718465585407,0.3478288383663195
LY86,LUSC,542,1.1437514356283909,0.03626685199104648,0.2124009933016849,0.18466855327831302
BATF3,LUSC,542,1.0710157213183795,0.28379555229302733,0.08961860644253332,0.5646772084912596
TAF13,LUSC,542,1.0064527840131259,0.9160289008982547,0.8757455956985687,0.9728758094883997
HDDC3,LUSC,542,0.9670215786653847,0.5810890584179853,0.7734345439168743,0.8018337181905485
PTPN12,LUSC,542,1.1129953815948552,0.09529773346349803,0.35219873523107736,0.32492298978732653
ARID1A,LUSC,542,1.0258108879239405,0.707346204038626,0.6115391097362488,0.8799054369519882
SCARA5,LUSC,542,1.1352152413159906,0.052707151299799346,0.3794534740758594,0.23082760447122244
TBC1D12,LUSC,542,1.0297392751074366,0.6548894650539705,0.4542824882771982,0.8497268901629784
BCL2,LUSC,542,0.9628309658697017,0.5721879075383185,0.11295998163154898,0.7956262908991683
IRS1,LUSC,542,1.08024053172404,0.25835155111434854,0.22113690873842207,0.5382323981548928
LEF1,LUSC,542,0.8746682913714214,0.038958613541833255,0.030939306702914605,0.19238821502139877
ZNF281,LUSC,542,1.140993702682594,0.03974933585009864,0.007083075643170028,0.19389919926877386
CCND1,LUSC,542,1.1514789184236178,0.03685918545214809,0.13300250277301678,0.1860124956638028
DAB2IP,LUSC,542,1.2246725152175868,0.0024889778482304436,0.005853255256594895,0.03132979109660698
CD63,LUSC,542,1.2020129046136534,0.003840897857077204,0.06675637712695323,0.0422851140228683
TRIO,LUSC,542,1.0012742260353096,0.9841598149029236,0.256973606644791,0.9985838031709484
POU3F2,LUSC,542,0.9504386951437342,0.4130114592348132,0.40233222433692317,0.6783034914440362
SATB2,LUSC,542,0.9660390408557328,0.6009519997061097,0.8797273619768928,0.8152833512270824
NKX2-1,LUSC,542,1.1914081002139223,0.010321810164721851,0.013488122166694453,0.08138320755114369
FABP1,LUSC,542,1.125070293295082,0.06681814349679666,,0.2669752738032298
SOX6,LUSC,542,0.9232911993003692,0.21477121435202753,0.13007057214982032,0.49117565319736517
D2HGDH,LUSC,542,0.985076690169988,0.8134131153436593,0.6681943747135975,0.9287304837415711
ZFP36L2,LUSC,542,1.188230656306571,0.007062375186416546,0.0014226946027382334,0.06469351315801417
FN3KRP,LUSC,542,0.9485659676328374,0.3953266377225777,0.2859245166174741,0.6634852661078228
FOXA1,LUSC,542,0.9629047954317197,0.568691931667779,0.5150675054055693,0.7934196658267926
PPOX,LUSC,542,1.0006361782212794,0.992269715817052,0.898331546011852,0.9988398448312701
DDX6,LUSC,542,1.0377579809711075,0.5689531371992906,0.8979267737031263,0.7934196658267926
GLI1,LUSC,542,0.9022648445872816,0.11284416711308028,0.17711200831935064,0.3563500014097272
GSS,LUSC,542,0.95067516201944,0.427288146363621,0.9567459551138108,0.6912468886291864
FGFR1,LUSC,542,0.9593642106363495,0.5034852223553955,0.9628634792839627,0.7524063098710767
NAV2,LUSC,542,1.1642664546011876,0.019121479425303796,0.014420394916819793,0.12358586343104787
SMAD7,LUSC,542,1.2568841426926354,0.00034221522052360246,0.002988426728891316,0.0074210735461562646
EXT2,LUSC,542,0.9953703431995108,0.9397813299669819,0.892461410824828,0.9820576071853117
ARHGAP45,LUSC,542,1.121395905054887,0.07469923175814172,0.03774354617435991,0.2839414019143055
RBFOX2,LUSC,542,0.9629895974096104,0.5586346465850152,0.6029749137099454,0.7858869588534797
SH3GL1,LUSC,542,0.9772661972257456,0.7037998237767986,0.6297211802140787,0.8791618142411671
SMIM17,LUSC,542,1.1034749395782675,0.13475638214228042,0.10049748812966983,0.39073128810743163
TGIF1,LUSC,542,0.9622314676608611,0.5374699927383455,0.1406627482557455,0.7727204368442666
LARP4B,LUSC,542,1.0560091805378622,0.4278133801087557,0.7276665701476261,0.6915707985592817
AFF2,LUSC,542,0.9491748544555225,0.40553044507901304,0.18677471027410597,0.6739174897499861
MAGEH1,LUSC,542,1.0449799741600685,0.47749695317058194,0.1800644685130654,0.7321154977726759
LPAR1,LUSC,542,0.986680158073681,0.8299036787594688,0.940881085750888,0.9386281003877122
BASP1,LUSC,542,1.0576423982335923,0.35554432138942815,0.1365408080562195,0.6342713364727162
CCND3,LUSC,542,1.1620667474962496,0.016591845638858765,0.02343722132707258,0.11102350241615531
